date,Open,High,Low,Close,Volume
2001-07-13,76.749650,77.689652,76.609925,77.638840,10433800.000000
2001-07-16,77.340332,77.664252,76.400336,76.667091,6915300.000000
2001-07-17,76.343146,77.454631,76.108149,77.384766,7469800.000000
2001-07-18,76.571822,77.257769,76.254255,76.857635,7709300.000000
2001-07-19,77.600757,78.108866,76.698867,77.530891,10082900.000000
2001-07-20,76.946482,77.448238,76.800399,77.067154,6705800.000000
2001-07-23,77.359362,77.410169,75.549225,75.549225,8065200.000000
2001-07-24,75.580984,75.708009,74.151932,74.818825,12269000.000000
2001-07-25,74.895072,75.885886,74.602911,75.644531,12088500.000000
2001-07-26,75.619084,76.755975,75.301517,76.438408,12898200.000000
2001-07-27,76.743304,77.073572,76.158981,76.730598,8478800.000000
2001-07-30,76.971930,77.073549,76.406660,76.755981,8547700.000000
2001-07-31,76.851236,77.918262,76.724211,77.073532,11918100.000000
2001-08-01,77.467333,77.930978,77.200578,77.556252,11940800.000000
2001-08-02,78.267595,78.280295,77.416512,77.873810,11070100.000000
2001-08-03,77.715036,77.715036,76.787740,77.448280,10816300.000000
2001-08-06,77.073573,77.175197,76.279655,76.406685,8550100.000000
2001-08-07,76.387625,76.978301,76.158981,76.705193,8865100.000000
2001-08-08,76.292352,76.952893,75.218973,75.282486,15183800.000000
2001-08-09,75.390467,75.561956,74.856956,75.504791,14118500.000000
2001-08-10,75.453968,76.114504,74.526668,75.765182,11173300.000000
2001-08-13,75.962116,76.120900,75.460359,75.784279,7431600.000000
2001-08-14,76.305033,76.438410,75.453955,75.752464,13178100.000000
2001-08-15,75.727076,75.968425,74.996671,75.098289,8520600.000000
2001-08-16,74.818863,75.422239,74.310753,75.358727,10734700.000000
2001-08-17,74.723554,74.863284,73.681934,74.151932,11604600.000000
2001-08-20,74.183680,74.882327,74.024897,74.837868,10417400.000000
2001-08-21,74.818817,75.288815,73.548548,73.561249,14480800.000000
2001-08-22,74.151964,74.583856,73.535883,74.323448,11752300.000000
2001-08-23,74.285358,74.641032,73.986844,74.056709,8744100.000000
2001-08-24,74.444105,75.663562,74.145591,75.593697,11687700.000000
2001-08-27,75.561960,75.708038,75.111015,75.142769,7425100.000000
2001-08-28,75.123718,75.257096,74.043991,74.043991,12046600.000000
2001-08-29,74.393307,74.425066,73.148444,73.383446,16180000.000000
2001-08-30,72.945166,73.510435,71.160441,71.973412,17692600.000000
2001-08-31,72.024229,72.894360,71.852740,72.500580,15985400.000000
2001-09-04,72.310057,73.783569,72.005195,72.036949,24473400.000000
2001-09-05,72.214767,72.525987,71.103282,72.214767,21477100.000000
2001-09-06,71.547907,71.960746,70.353851,70.353851,21653000.000000
2001-09-07,69.877483,70.658700,68.994647,69.051811,33133900.000000
2001-09-10,68.403953,70.087060,68.403953,69.896523,23408700.000000
2001-09-17,64.148577,67.578303,63.513442,66.244522,32388700.000000
2001-09-18,66.263568,66.879649,65.647487,66.085732,22029200.000000
2001-09-19,66.117524,66.371579,62.598877,64.751984,42771800.000000
2001-09-20,63.767501,64.663038,62.598851,62.694122,36210900.000000
2001-09-21,60.105166,63.107874,59.799160,62.017719,49782100.000000
2001-09-24,63.573234,64.491260,63.152470,64.197998,25549600.000000
2001-09-25,64.229884,65.026780,63.687995,64.867401,25466200.000000
2001-09-26,65.249918,65.281795,64.025885,64.637901,18587500.000000
2001-09-27,64.548663,65.211682,63.751766,65.198929,20536800.000000
2001-09-28,65.651539,69.884654,65.345528,66.582314,21687200.000000
2001-10-01,66.238098,66.505854,65.555954,66.473976,20457400.000000
2001-10-02,66.301796,67.309074,66.078666,67.309074,19833100.000000
2001-10-03,66.684342,68.775399,66.524962,68.437515,32045800.000000
2001-10-04,69.036785,69.470297,68.055007,68.494896,32674100.000000
2001-10-05,68.373741,68.609624,67.270833,68.360992,29796100.000000
2001-10-08,67.748978,68.405625,67.493975,67.914734,12970300.000000
2001-10-09,67.965779,68.055031,67.321885,67.551392,15976300.000000
2001-10-10,67.449351,69.202524,67.270842,69.055893,19987400.000000
2001-10-11,69.457535,70.318187,69.457535,70.126930,23006300.000000
2001-10-12,69.585044,70.056806,68.405637,69.808174,31360500.000000
2001-10-15,69.253546,69.776311,68.890161,69.680687,16873000.000000
2001-10-16,69.999412,70.515799,69.457518,70.120537,15877100.000000
2001-10-17,70.809102,70.860104,68.628792,68.628792,28542300.000000
2001-10-18,68.737140,68.953898,68.054996,68.482132,16510000.000000
2001-10-19,68.214385,68.794528,67.583244,68.437515,21912500.000000
2001-10-22,68.405635,69.852798,68.348256,69.789047,17540600.000000
2001-10-23,70.101428,70.305433,69.094149,69.432037,22062500.000000
2001-10-24,69.476684,69.776313,68.992169,69.247177,16065200.000000
2001-10-25,68.501225,70.509405,68.048588,70.490280,27467900.000000
2001-10-26,70.095072,71.268107,69.916568,70.330956,18623300.000000
2001-10-29,70.229006,70.477638,68.501328,68.501328,18727500.000000
2001-10-30,68.437537,68.660667,67.296379,67.678894,26178600.000000
2001-10-31,68.150648,68.762664,67.449379,67.449379,28124200.000000
2001-11-01,67.959394,69.495814,67.385627,69.177055,29806800.000000
2001-11-02,69.132401,69.731664,68.769016,69.648788,17575900.000000
2001-11-05,70.203432,70.821820,70.095050,70.560440,15929500.000000
2001-11-06,70.350047,71.707962,70.031288,71.656960,23245800.000000
2001-11-07,71.255307,72.115959,71.172431,71.561317,19716000.000000
2001-11-08,71.956587,72.727982,71.338194,71.784454,22563500.000000
2001-11-09,71.561336,72.013972,71.044948,71.860970,15895800.000000
2001-11-12,70.764447,71.816352,70.126929,71.421089,26068800.000000
2001-11-13,72.319989,73.027634,72.154233,73.027634,15296200.000000
2001-11-14,73.422878,73.569509,72.492103,73.097748,17571300.000000
2001-11-15,72.912900,73.429288,72.632391,73.231659,19470200.000000
2001-11-16,73.365515,73.378263,72.294486,72.906502,18134900.000000
2001-11-19,73.263501,73.856392,72.963867,73.805389,13625400.000000
2001-11-20,73.550374,73.824506,73.084984,73.186989,16209700.000000
2001-11-21,72.995772,73.104149,72.364631,72.702515,11470200.000000
2001-11-23,72.702518,73.792673,72.677017,73.748047,6717100.000000
2001-11-26,73.792664,74.168797,73.359152,73.907417,13726000.000000
2001-11-27,73.709783,74.525805,72.734377,73.588654,19261400.000000
2001-11-28,73.148790,73.422922,72.198889,72.256264,20195500.000000
2001-11-29,72.460263,73.263532,72.039499,73.231659,16354700.000000
2001-11-30,72.932038,73.257174,72.689778,72.708908,13680300.000000
2001-12-03,72.453872,72.728005,72.045861,72.275368,15220400.000000
2001-12-04,72.625989,73.505766,72.262604,73.499390,17239900.000000
2001-12-05,73.703402,75.227068,73.671524,74.844559,25204000.000000
2001-12-06,74.806290,75.188804,74.544910,74.806290,17972900.000000
2001-12-07,74.525818,74.646943,73.760794,74.309059,18857800.000000
2001-12-10,73.856417,74.200678,72.900141,72.919266,13862700.000000
2001-12-11,73.250752,73.773516,72.613234,72.772614,20833300.000000
2001-12-12,73.027632,73.174258,72.109605,72.855499,16171500.000000
2001-12-13,72.326373,72.485752,71.427475,71.440224,19026700.000000
2001-12-14,71.612342,72.351859,71.401960,72.122353,16721900.000000
2001-12-17,72.033104,72.906505,71.975730,72.868256,13925900.000000
2001-12-18,73.078630,73.410142,72.893750,73.301765,13663700.000000
2001-12-19,72.734356,73.901014,72.676981,73.818138,20143400.000000
2001-12-20,73.633274,73.824531,73.027634,73.091385,14867900.000000
2001-12-21,73.585869,73.611458,73.054908,73.534691,14037700.000000
2001-12-24,73.457944,73.592283,73.317207,73.393974,5728800.000000
2001-12-26,73.342780,74.340727,73.342780,73.796974,10304800.000000
2001-12-27,73.758605,74.257578,73.726618,74.244781,9407300.000000
2001-12-28,74.391930,74.686196,74.155235,74.206413,10593800.000000
2001-12-31,74.302383,74.455912,73.074140,73.118919,14619500.000000
2002-01-02,73.637077,74.046491,72.805451,73.905754,18651900.000000
2002-01-03,73.982507,74.814128,73.912139,74.743759,15743000.000000
2002-01-04,74.954857,75.473025,74.558239,75.242729,20140700.000000
2002-01-07,75.293903,75.479420,74.564634,74.711769,13106500.000000
2002-01-08,74.711802,74.884522,74.187240,74.539078,12683700.000000
2002-01-09,74.641391,75.345072,73.784177,73.931313,16610300.000000
2002-01-10,74.008089,74.430296,73.758603,74.257576,12823400.000000
2002-01-11,74.340735,74.385515,73.374771,73.528305,13708400.000000
2002-01-14,73.342771,73.464313,72.901370,73.067696,12301100.000000
2002-01-15,73.278833,73.816188,72.863021,73.662659,20219900.000000
2002-01-16,73.118869,73.182839,72.088936,72.172096,17067000.000000
2002-01-17,72.773481,73.080539,72.543185,72.715904,17283400.000000
2002-01-18,72.287275,72.831027,72.076169,72.383232,17028000.000000
2002-01-22,72.767045,72.882193,71.660344,71.884247,11689300.000000
2002-01-23,72.050595,72.639133,71.660371,72.434425,12438900.000000
2002-01-24,72.696676,73.086899,72.491969,72.658295,12142800.000000
2002-01-25,72.364039,73.042130,72.312861,72.639114,12810700.000000
2002-01-28,72.863029,73.048546,72.236111,72.837440,10589200.000000
2002-01-29,72.830983,73.010101,70.400088,70.547218,27720800.000000
2002-01-30,70.617626,72.536757,69.344604,71.564400,34711800.000000
2002-01-31,71.743542,72.479210,71.404496,72.402443,19909200.000000
2002-02-01,72.344862,72.479205,71.756329,72.063393,15838500.000000
2002-02-04,71.794739,71.794739,70.009946,70.272224,24243400.000000
2002-02-05,69.984362,70.681645,69.427812,69.837227,33614000.000000
2002-02-06,70.144250,70.201821,69.127108,69.536522,29486000.000000
2002-02-07,69.549332,70.278602,69.088740,69.101532,23445400.000000
2002-02-08,69.491728,70.847916,69.280628,70.425705,19277800.000000
2002-02-11,70.400125,71.417262,70.252989,71.289322,18792400.000000
2002-02-12,70.982269,71.462052,70.387338,71.065430,13942500.000000
2002-02-13,71.314930,71.993022,71.231765,71.820297,16781100.000000
2002-02-14,71.973816,72.268082,71.385279,71.685944,20453800.000000
2002-02-15,71.743521,71.801093,70.822337,70.937485,18366800.000000
2002-02-19,70.464102,70.553662,69.478948,69.574905,15988100.000000
2002-02-20,69.760425,70.745575,68.973579,70.745575,29242800.000000
2002-02-21,70.323366,70.771161,69.255051,69.280640,26288600.000000
2002-02-22,69.312636,70.329778,69.005578,70.137863,26572900.000000
2002-02-25,70.201774,71.525973,70.176185,71.295677,17458700.000000
2002-02-26,71.391678,71.673152,70.732777,71.148590,22346500.000000
2002-02-27,71.621977,72.197717,70.783958,71.423668,28597900.000000
2002-02-28,71.538801,72.127333,71.027031,71.103798,23755400.000000
2002-03-01,71.468460,72.831042,71.334122,72.760674,26273600.000000
2002-03-04,72.863023,74.200015,72.703095,74.046486,27184600.000000
2002-03-05,73.777786,74.462276,73.547490,73.809769,22718900.000000
2002-03-06,73.630650,74.942058,73.611459,74.686172,20143200.000000
2002-03-07,75.076412,75.165971,73.931330,74.526260,19330800.000000
2002-03-08,75.089185,75.421837,74.513450,74.839699,19930100.000000
2002-03-11,74.775767,75.421876,74.481500,74.999664,15621800.000000
2002-03-12,74.270390,75.006058,74.168039,74.954880,17153600.000000
2002-03-13,74.609406,74.686173,73.976094,74.231979,17175300.000000
2002-03-14,74.231995,74.481481,73.969711,74.129639,11168100.000000
2002-03-15,74.399764,75.028474,74.354856,74.836014,21220100.000000
2002-03-18,75.124626,75.419735,74.483083,74.848763,17548900.000000
2002-03-19,75.252985,75.535261,74.945042,75.349213,17912000.000000
2002-03-20,74.739742,74.791066,73.899322,73.931396,17114500.000000
2002-03-21,73.969887,74.354812,73.212867,73.963470,25846800.000000
2002-03-22,74.098179,74.380459,73.584943,73.803070,15235400.000000
2002-03-25,73.835146,74.008366,72.686789,72.885666,17499600.000000
2002-03-26,72.827970,73.790285,72.795896,73.309128,19947600.000000
2002-03-27,73.155130,73.783844,72.981916,73.501564,19020300.000000
2002-03-28,73.758210,74.271442,73.456684,73.469513,17532900.000000
2002-04-01,73.283442,73.841581,72.815113,73.501564,17711000.000000
2002-04-02,73.123090,73.745382,72.988361,73.097427,15669500.000000
2002-04-03,73.142304,73.270611,71.955451,72.584160,25658500.000000
2002-04-04,72.237731,72.750967,72.000363,72.282639,23549000.000000
2002-04-05,72.616243,72.898518,71.968283,72.295471,19404900.000000
2002-04-08,71.416556,72.513593,71.358819,72.449440,16470100.000000
2002-04-09,72.609809,72.609809,71.807881,71.942604,15122700.000000
2002-04-10,71.916931,72.840754,71.910514,72.757355,17199300.000000
2002-04-11,72.423746,72.526396,70.890460,70.948196,25453700.000000
2002-04-12,71.224064,71.628239,70.595355,71.480682,14950600.000000
2002-04-15,71.609032,71.763001,70.698037,70.935410,17394900.000000
2002-04-16,71.660321,72.699622,71.641075,72.622635,15040900.000000
2002-04-17,72.744553,72.924184,72.237733,72.468689,12920100.000000
2002-04-18,72.430168,72.789430,71.307468,72.154305,25204800.000000
2002-04-19,72.622675,72.648337,72.212088,72.417381,10499200.000000
2002-04-22,72.096562,72.128641,71.108586,71.211235,13922900.000000
2002-04-23,71.268969,71.519175,70.678751,70.903290,16967000.000000
2002-04-24,70.928978,71.730907,70.184791,70.191208,18902700.000000
2002-04-25,70.062880,70.402897,69.748526,70.229683,25451500.000000
2002-04-26,70.434975,70.576115,68.831118,68.895271,19769800.000000
2002-04-29,69.241703,69.453413,68.407695,68.555252,17724400.000000
2002-04-30,68.657902,69.697203,68.414117,69.196800,19473500.000000
2002-05-01,69.267427,70.088601,68.516822,70.043694,24575600.000000
2002-05-02,69.992323,70.511976,69.145486,69.774200,15666800.000000
2002-05-03,69.671591,69.774241,68.773430,69.017220,18185500.000000
2002-05-06,69.055675,69.280214,67.560879,67.663528,23630400.000000
2002-05-07,68.067683,68.208823,67.297833,67.426140,21910000.000000
2002-05-08,68.677170,70.159132,68.510367,69.934593,27917400.000000
2002-05-09,69.703641,69.992333,69.017190,69.126251,18085600.000000
2002-05-10,69.267362,69.318686,67.746904,67.823891,18958900.000000
2002-05-13,68.144685,69.254552,67.868821,69.203232,14677700.000000
2002-05-14,70.325967,70.807124,69.928208,70.710892,34201200.000000
2002-05-15,70.248942,71.153520,70.114219,70.434990,29535300.000000
2002-05-16,70.377292,70.877700,70.139924,70.800713,28092000.000000
2002-05-17,70.993103,71.371611,70.633836,71.147072,27823700.000000
2002-05-20,70.980295,71.012374,70.242520,70.377243,13833800.000000
2002-05-21,70.640242,70.877614,69.491880,69.735664,16877200.000000
2002-05-22,69.427752,70.005142,69.286612,69.889664,15844200.000000
2002-05-23,70.094979,70.800676,69.594577,70.633873,13879800.000000
2002-05-24,70.556869,70.698005,69.677954,69.729279,11877000.000000
2002-05-28,69.960284,70.011603,68.933811,69.350815,24236900.000000
2002-05-29,69.042841,69.299454,68.728481,68.837547,14773300.000000
2002-05-30,68.356441,68.972322,67.939437,68.645134,18217900.000000
2002-05-31,68.901695,69.645882,68.548844,68.786217,19826300.000000
2002-06-03,68.702848,69.030037,66.803881,66.957855,26056300.000000
2002-06-04,66.816711,67.490328,66.431786,67.124649,25856200.000000
2002-06-05,67.329929,67.791840,66.945004,67.753349,19695900.000000
2002-06-06,67.708442,67.746933,66.175154,66.374031,22998500.000000
2002-06-07,65.296237,66.669139,65.257746,66.297043,24011600.000000
2002-06-10,66.232871,67.015554,66.091731,66.553642,18759900.000000
2002-06-11,66.803852,67.066887,65.264153,65.411705,19990700.000000
2002-06-12,65.251327,65.957023,64.654692,65.809471,31266000.000000
2002-06-13,65.520742,66.078886,65.013923,65.148651,21043900.000000
2002-06-14,64.353153,65.155081,63.191962,65.052437,39267500.000000
2002-06-17,65.386028,66.938560,65.341120,66.797424,17647200.000000
2002-06-18,66.553636,67.381226,66.483066,67.342735,21628500.000000
2002-06-19,66.399687,66.996322,65.591342,65.770973,21540700.000000
2002-06-20,65.604195,66.111014,64.770187,64.930573,25691000.000000
2002-06-21,64.681439,64.977581,63.529057,63.915329,31190700.000000
2002-06-24,63.483967,64.823048,62.608414,64.250076,37169700.000000
2002-06-25,64.571959,64.951792,62.795102,62.807976,33355000.000000
2002-06-26,61.288613,63.187790,61.282178,62.910961,37913600.000000
2002-06-27,63.413140,64.050489,62.170629,64.011864,31616400.000000
2002-06-28,63.889580,64.700755,63.657816,63.709320,28184200.000000
2002-07-01,63.850935,64.250086,62.376659,62.466789,20270200.000000
2002-07-02,62.357347,62.576232,61.011826,61.140587,34213900.000000
2002-07-03,60.915245,61.700663,60.335835,61.488216,30565800.000000
2002-07-05,62.305840,64.076258,62.228588,63.934624,19013500.000000
2002-07-08,63.722137,64.185660,62.807954,63.136288,19118600.000000
2002-07-09,62.917411,63.310117,61.166306,61.546139,28620400.000000
2002-07-10,61.803687,61.848752,59.254286,59.305790,50522500.000000
2002-07-11,59.074015,60.097636,58.146958,59.788620,59476500.000000
2002-07-12,60.084755,60.445275,58.919495,59.131947,39018600.000000
2002-07-15,58.996761,59.486041,56.582555,59.447411,77317200.000000
2002-07-16,58.661997,59.473166,57.857261,58.301472,53282400.000000
2002-07-17,59.524667,60.065452,57.780002,58.417351,48880600.000000
2002-07-18,58.391563,58.649079,56.492391,56.524582,32656700.000000
2002-07-19,55.855081,56.363674,54.271362,54.535313,77572600.000000
2002-07-22,54.142594,55.307854,52.436554,52.919395,78134000.000000
2002-07-23,53.144728,53.588939,51.342119,51.470875,74484100.000000
2002-07-24,50.299166,54.799249,50.009464,54.541733,107022800.000000
2002-07-25,54.252022,55.269208,52.533109,54.078201,87176600.000000
2002-07-26,54.496683,55.320732,53.949464,55.108280,41206800.000000
2002-07-29,56.331480,58.159836,56.202724,57.792877,53492900.000000
2002-07-30,57.503177,58.842258,57.116905,58.546116,47532200.000000
2002-07-31,58.256387,58.938806,57.458091,58.687729,44669900.000000
2002-08-01,58.507468,58.810049,56.865811,57.155514,66571900.000000
2002-08-02,56.975236,57.239191,55.121128,55.874359,51772900.000000
2002-08-05,55.681235,55.964503,53.788501,53.930130,47191300.000000
2002-08-06,54.870066,56.588979,54.792809,55.745613,64730000.000000
2002-08-07,56.569671,56.975255,55.217711,56.717739,43289400.000000
2002-08-08,56.923753,58.649105,56.524607,58.552536,48339800.000000
2002-08-09,58.005325,59.189898,57.522484,58.771435,41879200.000000
2002-08-12,57.934502,58.758550,57.651238,58.340092,25841700.000000
2002-08-13,58.037541,59.009663,57.071858,57.277870,49690500.000000
2002-08-14,57.310052,59.634129,56.666263,59.370178,57423600.000000
2002-08-15,59.769307,60.509665,59.357283,60.194210,45551500.000000
2002-08-16,59.756426,60.567601,59.228520,60.013943,36517300.000000
2002-08-19,60.168461,61.642737,59.936697,61.417412,33669900.000000
2002-08-20,61.044011,61.417409,60.271467,60.767181,30508300.000000
2002-08-21,61.198542,61.662070,60.239298,61.642757,39628900.000000
2002-08-22,61.475345,62.544036,61.204955,62.241455,38399800.000000
2002-08-23,61.810103,61.900233,60.612656,60.902359,33716400.000000
2002-08-26,61.101911,61.571874,60.194168,61.327236,33830100.000000
2002-08-27,61.610559,61.964645,60.194226,60.619129,35335700.000000
2002-08-28,60.052578,60.187773,59.099774,59.292908,38970600.000000
2002-08-29,58.758544,59.904491,58.462402,59.318642,42965700.000000
2002-08-30,59.022506,60.123383,58.842246,59.086884,30366700.000000
2002-09-03,58.410902,58.584723,56.749927,56.833618,76586400.000000
2002-09-04,57.046064,58.101876,56.691978,57.644787,51099500.000000
2002-09-05,56.968815,57.573977,56.331466,57.155514,67250900.000000
2002-09-06,57.780020,58.307927,57.516065,57.940968,38622200.000000
2002-09-09,57.361535,58.810059,57.168402,58.365849,33998400.000000
2002-09-10,58.674843,59.086866,58.301444,59.035362,41416600.000000
2002-09-11,59.531121,60.084779,58.649129,58.668442,27711200.000000
2002-09-12,58.423776,58.481714,57.290707,57.586849,43601700.000000
2002-09-13,57.097579,57.876562,56.814311,57.728489,41131000.000000
2002-09-16,57.496696,57.870094,56.949477,57.870094,28167600.000000
2002-09-17,58.513897,58.707035,56.492403,56.543907,47609700.000000
2002-09-18,56.016040,56.975284,55.546072,55.977409,54719400.000000
2002-09-19,55.359338,55.880810,54.528851,54.528851,48510500.000000
2002-09-20,54.915567,55.096635,54.352963,54.546963,46325600.000000
2002-09-23,54.094301,54.359435,53.473494,54.100769,46893800.000000
2002-09-24,53.311846,54.094322,52.930306,53.227776,69507000.000000
2002-09-25,53.913225,54.818565,53.053147,54.546963,59294400.000000
2002-09-26,54.980249,55.594593,54.611645,55.439392,53638000.000000
2002-09-27,54.967324,55.374727,53.512306,53.512306,64648300.000000
2002-09-30,53.027288,53.544629,52.315947,52.891487,73096400.000000
2002-10-01,53.305345,55.465234,52.684538,55.432903,67198100.000000
2002-10-02,54.766845,55.310049,53.415293,53.770966,56749100.000000
2002-10-03,53.764517,54.708661,52.994972,53.227776,55547000.000000
2002-10-04,53.544611,53.622208,51.462320,52.251263,68483700.000000
2002-10-07,51.772741,52.509949,50.796266,51.171333,53188000.000000
2002-10-08,51.611068,52.581080,50.569923,51.973209,79531000.000000
2002-10-09,51.145482,51.539954,50.298340,50.505276,79956400.000000
2002-10-10,50.401796,52.425884,49.839187,52.141346,76749000.000000
2002-10-11,53.091947,54.792703,52.910879,54.424099,82308300.000000
2002-10-14,53.803306,54.870319,53.699840,54.728050,40631900.000000
2002-10-15,56.254177,57.372925,56.163643,57.359989,82320300.000000
2002-10-16,56.525790,56.777993,55.562242,55.969650,62977800.000000
2002-10-17,57.469948,57.748018,56.810338,57.081940,68534100.000000
2002-10-18,56.681007,57.625150,56.215400,57.321213,47448700.000000
2002-10-21,56.984933,58.524015,56.629260,58.310612,45859100.000000
2002-10-22,57.586349,58.207156,57.243607,57.890282,40966800.000000
2002-10-23,57.405261,58.375273,56.700389,58.330006,54905800.000000
2002-10-24,58.685692,58.782694,56.972004,57.140141,54987400.000000
2002-10-25,57.043125,58.452875,56.868526,58.330006,43672100.000000
2002-10-28,58.944377,59.034911,57.457024,57.948498,39416100.000000
2002-10-29,57.605780,57.870914,56.260695,57.275974,59508200.000000
2002-10-30,57.347064,58.174806,57.056062,57.832069,41688600.000000
2002-10-31,57.980785,58.394656,57.030174,57.243572,41620600.000000
2002-11-01,57.133654,58.730940,56.939655,58.375267,51878900.000000
2002-11-04,59.364722,60.101930,58.782714,58.931446,49080600.000000
2002-11-05,58.743887,59.539299,58.743887,59.397030,37270800.000000
2002-11-06,59.804456,60.185991,58.711574,60.166592,65013100.000000
2002-11-07,59.506991,59.636329,58.342980,58.692184,51572000.000000
2002-11-08,58.543437,59.215979,57.890294,57.974365,37905400.000000
2002-11-11,57.883817,57.916147,56.778004,57.075474,33505100.000000
2002-11-12,57.334123,58.155397,57.146587,57.528122,37724500.000000
2002-11-13,57.114256,58.032532,56.551648,57.586330,63891500.000000
2002-11-14,58.245915,58.847322,58.038979,58.672722,31896800.000000
2002-11-15,58.200700,59.203047,58.168364,59.106045,39152100.000000
2002-11-18,59.591011,59.591011,58.426996,58.511066,28934800.000000
2002-11-19,58.213611,58.912021,58.045480,58.433483,32806600.000000
2002-11-20,58.187748,59.765630,58.168344,59.733299,36688400.000000
2002-11-21,59.882038,60.910252,59.772104,60.845581,55128200.000000
2002-11-22,60.451138,60.962007,60.315332,60.412334,32513800.000000
2002-11-25,60.418764,60.955504,59.991956,60.451099,33846400.000000
2002-11-26,60.185968,60.431702,59.248292,59.300022,42284700.000000
2002-11-27,59.830282,61.207701,59.772084,60.968430,37764000.000000
2002-11-29,61.304748,61.401745,60.638669,60.774475,19385700.000000
2002-12-02,61.738014,62.113086,60.282996,60.871468,49911900.000000
2002-12-03,60.302383,60.399385,59.720375,60.056648,34407700.000000
2002-12-04,59.345345,60.231291,59.125478,59.785084,64040800.000000
2002-12-05,59.966133,60.011400,58.912050,59.125454,36724900.000000
2002-12-06,58.278275,59.603954,58.187741,59.513420,49824100.000000
2002-12-09,58.892644,59.144846,57.864434,57.877365,36789600.000000
2002-12-10,58.213620,58.912029,58.045488,58.653358,33319900.000000
2002-12-11,58.472279,59.248291,58.304147,58.705082,39201000.000000
2002-12-12,58.976671,59.164207,58.329997,58.698601,34465600.000000
2002-12-13,58.142470,58.511074,57.728594,57.773861,36862200.000000
2002-12-16,58.084293,59.358242,57.980827,59.267708,37098400.000000
2002-12-17,59.086617,59.325883,58.679209,58.750343,32353900.000000
2002-12-18,58.407630,58.459365,57.767424,58.071362,35612600.000000
2002-12-19,57.780351,58.653360,57.295345,57.657486,39264200.000000
2002-12-20,57.966795,58.499674,57.901811,58.480179,31176900.000000
2002-12-23,58.220258,58.792131,58.038300,58.499695,22599300.000000
2002-12-24,58.220241,58.395704,57.999293,58.064278,10937000.000000
2002-12-26,58.291739,58.883107,57.732866,58.090286,17485600.000000
2002-12-27,57.810840,58.025293,56.784073,56.784073,22205700.000000
2002-12-30,57.050512,57.492412,56.680097,57.258465,29968000.000000
2002-12-31,57.180488,57.466425,56.608620,57.336456,34036600.000000
2003-01-02,57.739383,59.331525,57.537931,59.182056,44516300.000000
2003-01-03,59.078071,59.383497,58.811629,59.364002,32222600.000000
2003-01-06,59.292505,60.754672,59.247016,60.410252,40984500.000000
2003-01-07,60.371285,60.676716,59.916385,60.260811,38640400.000000
2003-01-08,59.916386,60.046359,59.169060,59.390007,38702200.000000
2003-01-09,59.669430,60.553229,59.402993,60.312782,34804900.000000
2003-01-10,59.753884,60.852135,59.656410,60.475220,37768900.000000
2003-01-13,60.787133,60.995086,60.072297,60.455708,31649900.000000
2003-01-14,60.234802,60.975633,60.052844,60.650707,30733000.000000
2003-01-15,60.787168,60.806663,59.727911,60.046337,33511800.000000
2003-01-16,60.111301,60.390737,59.428954,59.799370,44812100.000000
2003-01-17,59.130032,59.981341,58.584159,58.915585,35618300.000000
2003-01-21,59.052064,59.084554,57.804344,57.999302,36826200.000000
2003-01-22,57.687396,58.356748,57.187012,57.297485,42286500.000000
2003-01-23,57.674379,58.083784,57.154495,57.648384,55919800.000000
2003-01-24,57.570412,57.628901,55.997771,56.134239,68633900.000000
2003-01-27,55.711835,56.407176,54.912514,55.367409,57884400.000000
2003-01-28,55.646829,56.147218,55.321903,55.776802,46929100.000000
2003-01-29,55.510368,56.654109,55.087963,56.199215,53712200.000000
2003-01-30,56.400671,56.459156,54.847525,54.867020,49845900.000000
2003-01-31,54.685047,56.023741,54.685047,55.926262,55317000.000000
2003-02-03,55.978273,56.413673,55.835305,56.036762,39696000.000000
2003-02-04,55.438866,55.724803,54.782520,55.484356,43633400.000000
2003-02-05,55.724806,56.238190,54.899496,55.139938,55270600.000000
2003-02-06,54.828020,55.165941,54.360126,54.880005,53638000.000000
2003-02-07,55.178962,55.230946,53.918247,54.210678,43165000.000000
2003-02-10,54.236676,54.672076,53.710298,54.594097,45455900.000000
2003-02-11,54.828010,55.159431,53.827238,54.217148,46861000.000000
2003-02-12,54.041691,54.340622,53.346344,53.352844,35873600.000000
2003-02-13,53.385370,53.716796,52.638039,53.515339,57934100.000000
2003-02-14,53.528315,54.717541,53.170894,54.685051,59580900.000000
2003-02-18,54.931999,55.757314,54.841020,55.646835,39492700.000000
2003-02-19,55.445380,55.542858,54.769533,55.354401,31432000.000000
2003-02-20,55.373901,55.510369,54.620075,54.802032,29280100.000000
2003-02-21,54.834517,55.718316,54.236654,55.354401,60955800.000000
2003-02-24,55.191942,55.237432,54.321138,54.457611,30628600.000000
2003-02-25,53.905220,54.905993,53.430831,54.892998,56770600.000000
2003-02-26,54.600592,54.932018,53.989734,54.093708,37787200.000000
2003-02-27,54.392613,55.074959,54.041697,54.808517,51126000.000000
2003-02-28,54.893022,55.386911,54.691569,55.172459,43666800.000000
2003-03-03,55.406396,55.744316,54.405623,54.646065,42923100.000000
2003-03-04,54.555089,54.594084,53.710284,53.775269,31440500.000000
2003-03-05,53.684275,54.288638,53.521812,54.230148,43974700.000000
2003-03-06,53.853253,54.275653,53.593311,53.775269,41217700.000000
